ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UMRB9648	9648	UMRB-Ames	Common Experiment-Water Quality	NH3-N	NH3 concentration 	mg/L	Varies		36951			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			yes
UMRB9649	9649	UMRB-Ames	Common Experiment-Water Quality	K_766	K concentration	mg/L	Varies		42471			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			yes
UMRB9650	9650	UMRB-Ames	Common Experiment-Water Quality	S_180	S concentration	mg/L	Varies		42471			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Water Quality	STEWARDS Water Quality table that will be added to AgCROS					NA			yes
UMRB9651	9651	UMRB-Ames	Common Experiment-Soil Concentration	NO3_N	dry soil nitrate measured in lab	ug/g	Yearly		2001			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrate nitrogen, soil				NA			yes
UMRB9652	9652	UMRB-Ames	Common Experiment-Soil Concentration	NH4_N	dry soil ammonium measured in lab	ug/g	Yearly		2001			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Ammonium nitrogen, soil				NA			yes
UMRB9653	9653	UMRB-Ames	Common Experiment-Soil Concentration	Moisture_WWt	percent moisture / wet weight 	%	Yearly		2001			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol					NA			yes
UMRB9654	9654	UMRB-Ames	Common Experiment-Soil Concentration	Moisture_DWt	percent moisture / dry weight	%	Yearly		2005			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol					NA			yes
UMRB9655	9655	UMRB-Ames	Common Experiment-Soil Concentration	NO3	soil nitrate computed from average layer bulk density	ug/cm^3	Yearly		2001			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrate nitrogen, soil				NA			yes
UMRB9656	9656	UMRB-Ames	Common Experiment-Soil Concentration	NH4	soil ammonium computed from average layer bulk density 	ug/cm^3	Yearly		2001			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Ammonium nitrogen, soil				NA			yes
UMRB9657	9657	UMRB-Ames	Common Experiment-Soil LSNT	NO3-N	nitrate dry soil	mg/kg	Varies		2002			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil, Soil Biology, Soil Physics, Soil Chemistry	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrate nitrogen, soil				NA			yes
UMRB9658	9658	UMRB-Ames	Common Experiment-Soil LSNT	NH4-N	ammonium dry soil	mg/kg	Varies		2002			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil, Soil Biology, Soil Physics, Soil Chemistry	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Aluminum, soil				NA			yes
UMRB9659	9659	UMRB-Ames	Common Experiment-Soil LSNT	Moisture_wwt	percent moisture / wet weight 	%	Varies		2002			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil, Soil Biology, Soil Physics, Soil Chemistry	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol					NA			yes
UMRB9660	9660	UMRB-Ames	Common Experiment-Soil LSNT	Moisture_dwt	percent moisture / dry weight	%	Varies		2002			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil, Soil Biology, Soil Physics, Soil Chemistry	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol					NA			yes
UMRB9661	9661	UMRB-Ames	Common Experiment-Soil LSNT	LSNT	LSNT	lbs/acre	Varies		2002			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil, Soil Biology, Soil Physics, Soil Chemistry	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol					NA			yes
UMRB9662	9662	UMRB-Ames	Common Experiment- Soil_N_Mass	NO3-N	nitrate mass in the top 1.2 m of soil 	kg/ha	Yearly		2000			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Nitrate nitrogen, soil				NA			yes
UMRB9663	9663	UMRB-Ames	Common Experiment- Soil_N_Mass	NH3-N	ammonium mass in the top 1.2 m of soil 	kg/ha	Yearly		2000			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Soil	MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol	Ammonium nitrogen, soil				NA			yes
UMRB9664	9664	UMRB-Ames	Common Experiment- CombineHarvest	Harvest_Date	combine harvest date	mm/dd/yyyy	Yearly		2003			2017				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9665	9665	UMRB-Ames	Common Experiment- CombineHarvest	Crop	harvested crop	NA	Yearly		2000			2017				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9666	9666	UMRB-Ames	Common Experiment- CombineHarvest	Plant_Pop	plant population at harvest	#/ha	Yearly		2014			2017				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction	Plant density, operations				NA			yes
UMRB9667	9667	UMRB-Ames	Common Experiment- CombineHarvest	Corn_Barren_Num	number of corn barren plants	#ha	Yearly		2014			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9668	9668	UMRB-Ames	Common Experiment- CombineHarvest	Grain_Yield	combine grain yield	Mg/ha	Yearly		2000			2017				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9669	9669	UMRB-Ames	Common Experiment- CombineHarvest	Grain_Moisture	combine harvest grain moisture	g/kg	Yearly		2000			2017				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9670	9670	UMRB-Ames	Common Experiment- Mature_Plant	Sampling_Area	R6 plant sampling area	m^2	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9671	9671	UMRB-Ames	Common Experiment- Mature_Plant	Num_Plant	R6 plant sampling number of plants	#/m^2	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9672	9672	UMRB-Ames	Common Experiment- Mature_Plant	Stover_DryWt	R6 stover weight after drying at 60 celsius	Mg/ha 	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground dead, plant tissue, mean or single measurement				NA			yes
UMRB9673	9673	UMRB-Ames	Common Experiment- Mature_Plant	Grain_DryWt	R6 grain weight after drying at 60 celsius	Mg/ha 	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Kernel weight, plant tissue				NA			yes
UMRB9674	9674	UMRB-Ames	Common Experiment- Mature_Plant	Cob_DryWt	R6 corn cob weight after drying at 60 celsius	Mg/ha 	Alternate Years		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9675	9675	UMRB-Ames	Common Experiment- Mature_Plant	Shoot_DryWt	R6 total shoot weight after drying at 60 celsius	Mg/ha 	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9676	9676	UMRB-Ames	Common Experiment- Mature_Plant	Num_Kernels	R6 corn kernel count 	#/m^2	Alternate Years		2002			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9677	9677	UMRB-Ames	Common Experiment- Mature_Plant	Grain_Moist_Dry	R6 grain moisture after drying at 60 celsius	g/kg	Yearly		2013			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue				NA			yes
UMRB9678	9678	UMRB-Ames	Common Experiment- Mature_Plant	Grain_Wt_Corrected	R6 grain weight corrected to 0% moisture	Mg/ha 	Yearly		2013			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Kernel weight, plant tissue				NA			yes
UMRB9679	9679	UMRB-Ames	Common Experiment- Mature_Plant	Shoot_Wt_Corrected	R6 total shoot weight using grain weight corrected to 0% moisture	Mg/ha 	Yearly		2013			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9680	9680	UMRB-Ames	Common Experiment- Mature_Plant	Stalk_NO3	R6 corn stalk nitrate concentration 	mg/kg	Alternate Years		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9681	9681	UMRB-Ames	Common Experiment- Mature_Plant	Stover_C	R6 stover carbon concentration 	g/kg	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue				NA			yes
UMRB9682	9682	UMRB-Ames	Common Experiment- Mature_Plant	Stover_N	R6 stover nitrogen concentration	g/kg	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue				NA			yes
UMRB9683	9683	UMRB-Ames	Common Experiment- Mature_Plant	Grain_Dry_C	R6 grain carbon concentration after drying at 60 celsius	g/kg	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue				NA			yes
UMRB9684	9684	UMRB-Ames	Common Experiment- Mature_Plant	Grain_Dry_N	R6 grain nitrogen concentration after drying at 60 celsius 	g/kg	Yearly		2000			2016				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue				NA			yes
UMRB9685	9685	UMRB-Ames	Common Experiment- CC_Nutrient	Biomass	cover crop biomass	kg/ha	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9686	9686	UMRB-Ames	Common Experiment- CC_Nutrient	N_Percent	cover crop percent nitrogen	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9687	9687	UMRB-Ames	Common Experiment- CC_Nutrient	P_Percent	cover crop percent phosphorus	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9688	9688	UMRB-Ames	Common Experiment- CC_Nutrient	K_Percent	cover crop percent potassium 	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9689	9689	UMRB-Ames	Common Experiment- CC_Nutrient	S_Percent	cover crop percent sulfur	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9690	9690	UMRB-Ames	Common Experiment- CC_Nutrient	N_Content	cover crop nitrogen content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9691	9691	UMRB-Ames	Common Experiment- CC_Nutrient	P_Content	cover crop phosphorus content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9692	9692	UMRB-Ames	Common Experiment- CC_Nutrient	K_Content	cover crop potassium content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9693	9693	UMRB-Ames	Common Experiment- CC_Nutrient	S_content	cover crop sulfur content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Biomass	MeasBiomassCHO, MeasBiomassEnergy, MeasBiomassMinAn					NA			yes
UMRB9694	9694	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	N_Percent	ear+leaf percent nitrogen	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue				NA			yes
UMRB9695	9695	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	P_Percent	ear+leaf percent phosphorus	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Phosphorus				NA			yes
UMRB9696	9696	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	K_Percent	ear+leaf percent potassium 	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Potassium				NA			yes
UMRB9697	9697	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	S_Percent	ear+leaf percent sulfur	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9698	9698	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	N_Content	ear+leaf nitrogen content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue				NA			yes
UMRB9699	9699	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	P_Content	ear+leaf phosphorus content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Phosphorus				NA			yes
UMRB9700	9700	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	K_Content	ear+leaf potassium content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Potassium				NA			yes
UMRB9701	9701	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	S_Content	ear+leaf sulfur content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9702	9702	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	Dry_Weight	plant dry weight	g/16 plants	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement				NA			yes
UMRB9703	9703	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	Population	plant population	plants/ha	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9704	9704	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	Biomass	LSNT biomass	kg/ha	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9705	9705	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	N_Percent	LSNT percent nitrogen	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9706	9706	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	P_Percent	LSNT percent phosphorus	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9707	9707	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	K_Percent	LSNT percent potassium 	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9708	9708	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	S_Percent	LSNT percent sulfur	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9709	9709	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	N_Content	LSNT nitrogen content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9710	9710	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	P_Content	LSNT phosphorus content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9711	9711	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	K_Content	LSNT potassium content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9712	9712	UMRB-Ames	Common Experiment- EarLeaf_Nutrient	S_Content	LSNT sulfur content	g/kg	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9713	9713	UMRB-Ames	Common Experiment- MachineGrain	Moisture	harvested grain moisture	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9714	9714	UMRB-Ames	Common Experiment- MachineGrain	Weight	harvest grain weight	lb	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9715	9715	UMRB-Ames	Common Experiment- MachineGrain	Corrected_Wt	corrected grain weight - 15.5% moisture	lb	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9716	9716	UMRB-Ames	Common Experiment- MachineGrain	Yield	grain yield in bu/ac	bu/ac	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9717	9717	UMRB-Ames	Common Experiment- MachineGrain	Yield_kg	grain yield in kg/ha	kg/ac	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9718	9718	UMRB-Ames	Common Experiment- MachineGrain	N_RemovalConc	grain nitrogen removal concentration	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9719	9719	UMRB-Ames	Common Experiment- MachineGrain	P_RemovalConc	grain phosphorus removal concentration	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9720	9720	UMRB-Ames	Common Experiment- MachineGrain	K_RemovalConc	grain potassium removal concentration	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9721	9721	UMRB-Ames	Common Experiment- MachineGrain	S_RemovalConc	grain sulfur removal concentration	%	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9722	9722	UMRB-Ames	Common Experiment- MachineGrain	N_Removal	grain nitrogen removal content	kg/ha	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9723	9723	UMRB-Ames	Common Experiment- MachineGrain	P_Removal	grain phosphorus removal content	kg/ha	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9724	9724	UMRB-Ames	Common Experiment- MachineGrain	K_Removal	grain potassium removal content	kg/ha	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9725	9725	UMRB-Ames	Common Experiment- MachineGrain	S_Removal	grain sulfur removal content	kg/ha	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation, Crop, Harvesting	MgtAmendments, MgtPlanting, MgtTillage, MgtGrowthStages, MgtResidue, MgtGrazing, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9726	9726	UMRB-Ames	Common Experiment- NutrientUptake	Plant_DWt	total plant dry weight	g	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9727	9727	UMRB-Ames	Common Experiment- NutrientUptake	Cob_DWt_Tot	cob dry weight	g	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9728	9728	UMRB-Ames	Common Experiment- NutrientUptake	Grain_DWt	grain dry weight	g	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
UMRB9729	9729	UMRB-Ames	Common Experiment- NutrientUptake	Total_DWt	total dry weight	g	Yearly		2018			Present				M. Cryder	Excel	Local  		1	Kelley plots, Ames, IA	Closed	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction					NA			yes
